id,variable,shap_value,feature_value
33,FFI2020,-0.13048,0.836288273334503
33,timberImport,0.05816,1700351.25
33,ForestAge_TC010,-0.03184,93.6087265014648
33,LC_Type1,0.00656,4
34,x,0,46.15
34,y,0,55.95
34,wc2.1_10m_bio_1,-0.01864,3.98487257957459
34,wc2.1_10m_bio_12,-0.0484,565.514282226563
34,wc2.1_10m_bio_3,-0.00496,20.7350940704346
34,population_density,0.000520000000000001,21.8204154968262
34,travel_time_to_cities_12,0.068,13.5151777267456
34,GNI,0.00368000000000001,569678.6875
34,FFI2020,0.00496,0.531671106815338
34,timberImport,-0.36568,160933.265625
34,ForestAge_TC010,-0.02584,36.6079254150391
34,LC_Type1,-0.00748,4
35,x,0,-86.05
35,y,0,14.35
35,wc2.1_10m_bio_1,-0.11484,24.1339206695557
35,wc2.1_10m_bio_12,0.02356,1425.28002929688
35,wc2.1_10m_bio_3,-0.0272,68.7194442749023
35,population_density,-0.00668,20.7841472625732
35,travel_time_to_cities_12,-0.0302,78.4813537597656
35,GNI,-0.01108,495332.9375
35,FFI2020,-0.00416,0.928504288196564
35,timberImport,-0.33236,3473.87084960938
35,ForestAge_TC010,-0.03744,23.5983104705811
35,LC_Type1,0.00888,8
36,x,0,137.25
36,y,0,36.45
36,wc2.1_10m_bio_1,-0.00756,9.48372077941895
36,wc2.1_10m_bio_12,-0.03744,1856.5
36,wc2.1_10m_bio_3,-0.1536,25.7198467254639
36,population_density,-0.00304,184.967193603516
36,travel_time_to_cities_12,0.02576,18.0473098754883
36,GNI,-0.01128,1018676.1875
36,FFI2020,-0.0094,0.276999890804291
36,timberImport,-0.1722,19965238
36,ForestAge_TC010,-0.01836,51.7261962890625
36,LC_Type1,-0.00584,4
37,x,0,-111.15
37,y,0,45.15
37,wc2.1_10m_bio_1,-0.06636,1.05821251869202
37,wc2.1_10m_bio_12,-0.01116,646.559997558594
37,wc2.1_10m_bio_3,-0.0306,38.142936706543
37,population_density,-0.07368,0.0958279743790627
37,travel_time_to_cities_12,-0.14428,112.917297363281
37,GNI,-0.12412,2923.2216796875
37,FFI2020,-0.00824,0.652535676956177
37,timberImport,0.05988,1700351.25
37,ForestAge_TC010,-0.03916,181.082992553711
37,LC_Type1,0.02852,8
38,x,0,123.55
38,y,0,50.55
38,wc2.1_10m_bio_1,-0.10796,-2.0809178352356
38,wc2.1_10m_bio_12,-0.08792,513.685729980469
38,wc2.1_10m_bio_3,-0.0312,26.8839740753174
38,population_density,-0.00688,15.7267417907715
38,travel_time_to_cities_12,0.0106,46.7337684631348
38,GNI,-0.02292,175512.96875
38,FFI2020,-0.021,0.346795350313187
38,timberImport,-0.19164,17395928
38,ForestAge_TC010,-0.01604,61.9433555603027
38,LC_Type1,-0.00636,8
39,x,0,-54.45
39,y,0,-9.55000000000001
39,wc2.1_10m_bio_1,-0.1004,25.9244823455811
39,wc2.1_10m_bio_12,-0.02148,2210.76000976563
39,wc2.1_10m_bio_3,-0.06772,65.9589538574219
