id,variable,shap_value,feature_value
45,wc2.1_10m_bio_1,-0.0513160449379851,0.553069651126862
45,wc2.1_10m_bio_12,-0.118015947183761,441.685699462891
45,wc2.1_10m_bio_3,-0.0373161066809902,21.533203125
45,population_density,-0.0425927935966845,4.5824236869812
45,travel_time_to_cities_12,-0.0430756884197218,39.8993186950684
45,GNI,-0.00568160801967079,3282432.5
45,FFI2020,-0.0333439678276589,0.597708821296692
45,timberImport,-0.0389049844325775,160933.265625
45,ForestAge_TC010,-0.0190159213911995,38.13525390625
45,LC_Type1,-0.0117781354302976,14
46,x,0,18.35
46,y,0,54.15
46,wc2.1_10m_bio_1,-0.0098812832087093,7.14808464050293
46,wc2.1_10m_bio_12,-0.170268706649169,655.342834472656
46,wc2.1_10m_bio_3,-0.0646092720298937,28.0661640167236
46,population_density,-0.0250716054083607,64.2541122436523
46,travel_time_to_cities_12,-0.0292975407155558,12.3703098297119
46,GNI,-0.0593157293237693,842774.125
46,FFI2020,-0.0450265436726209,0.617687106132507
46,timberImport,-0.0562275200912062,860701.5
46,ForestAge_TC010,-0.0270435583577202,55.880012512207
46,LC_Type1,-0.0180563487794558,12
47,x,0,-122.45
47,y,0,60.45
47,wc2.1_10m_bio_1,-0.0890630908786639,-2.67825794219971
47,wc2.1_10m_bio_12,-0.0930045737775177,464.160003662109
47,wc2.1_10m_bio_3,-0.018353045179865,24.9104614257813
47,population_density,-0.0675809331349821,0.000203441421035677
47,travel_time_to_cities_12,-0.0560580384910603,1313.93542480469
47,GNI,-0.0827028038917777,5.42780828475952
47,FFI2020,-0.00478153816688021,0.685717880725861
