id,variable,shap_value,feature_value
40,FFI2020,-0.0572632972980828,0.428695052862167
40,timberImport,-0.0313327622054789,160933.265625
40,ForestAge_TC010,-0.012143195533314,100.955032348633
40,LC_Type1,-0.0178440118368821,5
41,x,0,-122.45
41,y,0,56.15
41,wc2.1_10m_bio_1,-0.110216428982298,1.30210375785828
41,wc2.1_10m_bio_12,-0.0355744283532085,616.760009765625
41,wc2.1_10m_bio_3,-0.0141218311078382,29.3446750640869
41,population_density,-0.0840772086178032,0.0151084819808602
41,travel_time_to_cities_12,-0.0684846073009529,191.200057983398
41,GNI,-0.0708089658146623,376.664642333984
41,FFI2020,-0.0431303017806892,0.363052248954773
41,timberImport,-0.0099051659148234,4061534.5
41,ForestAge_TC010,-0.0157277628014128,102.17578125
41,LC_Type1,-0.0232774252454422,1
42,x,0,-63.65
42,y,0,-4.25
42,wc2.1_10m_bio_1,0.00431062418959158,26.5529613494873
42,wc2.1_10m_bio_12,-0.0316268164151657,2183.39990234375
42,wc2.1_10m_bio_3,0.0183950501076593,86.1643447875977
42,population_density,-0.0764151702838306,0.904560685157776
42,travel_time_to_cities_12,-0.0930486165600317,495.845245361328
42,GNI,0.0059876837019813,869315.0625
42,FFI2020,-0.121673030467124,0.0502757243812084
42,timberImport,-0.0700029426672315,28984.765625
42,ForestAge_TC010,-0.0871691011578998,234.059097290039
42,LC_Type1,-0.0332224793042275,2
43,x,0,-77.55
43,y,0,44.95
43,wc2.1_10m_bio_1,-0.109020834161902,4.60654735565186
43,wc2.1_10m_bio_12,0.013055809905366,939.039978027344
43,wc2.1_10m_bio_3,-0.0545180131027705,27.1843299865723
43,population_density,-0.113515018341502,0.712930858135223
43,travel_time_to_cities_12,-0.0527794276191099,107.601913452148
43,GNI,-0.111483449420602,24020.09765625
43,FFI2020,-0.0227261863191497,0.4901023209095
43,timberImport,-0.00767121055171519,4061534.5
43,ForestAge_TC010,0.0090155623720764,72.486686706543
43,LC_Type1,-0.0366438260450353,5
44,x,0,-76.75
44,y,0,45.95
44,wc2.1_10m_bio_1,-0.108116895423791,4.05454349517822
44,wc2.1_10m_bio_12,0.00897692484903812,930.400024414062
44,wc2.1_10m_bio_3,-0.0581214053851984,25.6599979400635
44,population_density,-0.0457434890821845,4.42964029312134
44,travel_time_to_cities_12,-0.0318145063158678,55.3474273681641
44,GNI,-0.077703755015646,88551.3984375
44,FFI2020,-0.0285631446577887,0.41930428147316
44,timberImport,-0.0118964346421304,4061534.5
44,ForestAge_TC010,0.0164971766935596,74.809944152832
44,LC_Type1,-0.0322247530669943,4
45,x,0,21.45
45,y,0,-2.05000000000001
45,wc2.1_10m_bio_1,-0.00536699920202105,24.4287528991699
45,wc2.1_10m_bio_12,0.00276316113067306,2010.37145996094
45,wc2.1_10m_bio_3,0.00174255099846163,86.2560806274414
45,population_density,-0.0515084377939901,2.62836909294128
45,travel_time_to_cities_12,-0.0812069316986333,427.908782958984
45,GNI,-0.0531003777100592,72873.765625
45,FFI2020,-0.0971026564259258,0.00864017847925425
45,timberImport,-0.0734072914836237,2712.35302734375
45,ForestAge_TC010,-0.102402918438165,300
45,LC_Type1,-0.0161972230492184,2
46,x,0,14.15
46,y,0,1.94999999999999
46,wc2.1_10m_bio_1,0.0194351319318616,23.5232772827148
46,wc2.1_10m_bio_12,0.00796661046701751,1629.62854003906
46,wc2.1_10m_bio_3,0.00437989690100696,85.5066375732422
46,population_density,-0.0584708390532776,1.57319366931915
46,travel_time_to_cities_12,-0.101524486134716,162.625747680664
46,GNI,-0.0237205083638004,519247.21875
46,FFI2020,-0.133083665863129,0.00794973410665989
46,timberImport,-0.121214104281863,206.967742919922
46,ForestAge_TC010,-0.129102320376317,300
46,LC_Type1,-0.0239075245813758,2
47,x,0,-55.65
47,y,0,-5.65000000000001
47,wc2.1_10m_bio_1,-0.00140136293709938,25.8925685882568
47,wc2.1_10m_bio_12,0.000403198912189907,2672.52001953125
47,wc2.1_10m_bio_3,0.0103845831636748,73.9781875610352
47,population_density,-0.0567461113149411,0.0385629907250404
47,travel_time_to_cities_12,-0.115612461261473,566.602416992188
