id,variable,shap_value,feature_value
40,GNI,-0.018182,233825.84375
40,FFI2020,-0.007384,0.457217365503311
40,timberImport,-0.0545286666666667,5098894
40,ForestAge_TC010,-0.0246673333333333,86.7138519287109
40,LC_Type1,-0.00453533333333333,8
41,x,0,-3.75
41,y,0,57.55
41,wc2.1_10m_bio_1,-0.0431906666666667,7.84197807312012
41,wc2.1_10m_bio_12,-0.114392666666667,761
41,wc2.1_10m_bio_3,-0.0430106666666667,40.1578712463379
41,population_density,-0.0142466666666667,45.2393226623535
41,travel_time_to_cities_12,-0.0246773333333333,1632.07604980469
41,GNI,-0.00446266666666667,979808.5
41,FFI2020,-0.000286666666666667,0.590342104434967
41,timberImport,-0.183158,592909.5
41,ForestAge_TC010,0.00357066666666666,61.6559753417969
41,LC_Type1,-0.0103713333333333,9
42,x,0,-127.45
42,y,0,55.25
42,wc2.1_10m_bio_1,-0.0762086666666666,3.27580428123474
42,wc2.1_10m_bio_12,-0.131001333333333,692.200012207031
42,wc2.1_10m_bio_3,-0.0239626666666667,31.9115943908691
42,population_density,-0.029352,0.11440347135067
42,travel_time_to_cities_12,-0.0316753333333334,148.147216796875
42,GNI,-0.0362426666666667,2348.81103515625
42,FFI2020,-0.00193333333333333,0.286295741796494
42,timberImport,-0.0404546666666667,4061534.5
42,ForestAge_TC010,-0.0508306666666667,117.50447845459
42,LC_Type1,-0.0536873333333333,1
43,x,0,40.15
43,y,0,59.35
43,wc2.1_10m_bio_1,-0.109498666666667,2.59995770454407
43,wc2.1_10m_bio_12,-0.268772666666667,572.971435546875
43,wc2.1_10m_bio_3,-0.034512,22.6289348602295
43,population_density,-0.0144646666666667,11.8512268066406
43,travel_time_to_cities_12,-0.00408933333333333,65.4047927856445
43,GNI,0.00245466666666667,1604251.125
43,FFI2020,-0.0140193333333333,0.52602756023407
43,timberImport,-0.113360666666667,160933.265625
43,ForestAge_TC010,0.0125213333333333,47.6639556884766
43,LC_Type1,0.00220600000000001,5
44,x,0,-128.35
44,y,0,61.55
44,wc2.1_10m_bio_1,-0.150662666666667,-5.67791891098023
44,wc2.1_10m_bio_12,-0.180863333333333,600.47998046875
44,wc2.1_10m_bio_3,-0.0264666666666667,24.7761402130127
44,population_density,-0.02736,3.07704613078386e-05
44,travel_time_to_cities_12,-0.0278953333333333,502.376708984375
44,GNI,-0.02657,2.20254898071289
44,FFI2020,0.00720066666666666,0.495107054710388
44,timberImport,-0.00240133333333332,4061534.5
44,ForestAge_TC010,-0.0511586666666667,120.300643920898
44,LC_Type1,-0.002806,8
45,x,0,-145.85
45,y,0,61.65
45,wc2.1_10m_bio_1,-0.151288666666667,-3.15518498420715
45,wc2.1_10m_bio_12,-0.322390666666667,462.079986572266
45,wc2.1_10m_bio_3,-0.0244286666666667,27.6662044525147
45,population_density,-0.0447473333333333,0.00228351866826415
45,travel_time_to_cities_12,-0.019106,526.035827636719
45,GNI,-0.021566,47.7361297607422
45,FFI2020,-0.00335266666666666,0.519342243671417
45,timberImport,-0.00304666666666667,1700351.25
45,ForestAge_TC010,-0.0532513333333333,119.226165771484
45,LC_Type1,-8.86666666666614e-05,9
46,x,0,-94.85
46,y,0,46.15
46,wc2.1_10m_bio_1,-0.0139113333333333,5.1273980140686
46,wc2.1_10m_bio_12,-0.328332,691.080017089844
46,wc2.1_10m_bio_3,0.0123833333333333,26.3551273345947
46,population_density,-0.0315366666666667,13.5102281570435
46,travel_time_to_cities_12,-0.0364753333333333,48.7204627990723
46,GNI,-0.0220326666666667,525968.375
46,FFI2020,-0.00307533333333334,0.840749561786652
46,timberImport,0.060796,1700351.25
46,ForestAge_TC010,-0.00642666666666669,62.4977493286133
46,LC_Type1,-0.0165713333333333,9
47,x,0,-120.95
47,y,0,50.55
47,wc2.1_10m_bio_1,-0.104766,3.27912306785584
47,wc2.1_10m_bio_12,-0.210906666666667,462.959991455078
47,wc2.1_10m_bio_3,-0.00939933333333333,34.0594062805176
47,population_density,-0.0182633333333333,0.0771640986204147
47,travel_time_to_cities_12,-0.022886,57.4404067993164
47,GNI,-0.0355413333333333,1842.45288085938
47,FFI2020,-0.00129466666666666,0.619393706321716
47,timberImport,-0.0418726666666667,4061534.5
47,ForestAge_TC010,-0.0332906666666667,146.798843383789
47,LC_Type1,-0.038272,1
48,x,0,86.45
48,y,0,56.85
48,wc2.1_10m_bio_1,-0.0908286666666667,0.364541709423065
48,wc2.1_10m_bio_12,-0.261697333333333,470.771423339844
48,wc2.1_10m_bio_3,-0.029542,22.2910575866699
48,population_density,-0.0308193333333333,3.31720209121704
48,travel_time_to_cities_12,-0.0169966666666667,57.6391754150391
48,GNI,-0.00238600000000001,538140.1875
48,FFI2020,-0.005098,0.689438462257385
48,timberImport,-0.045144,160933.265625
48,ForestAge_TC010,0.006876,52.4708099365234
48,LC_Type1,0.000602666666666672,14
49,x,0,-123.35
49,y,0,60.35
49,wc2.1_10m_bio_1,-0.17946,-1.96581125259399
49,wc2.1_10m_bio_12,-0.231567333333333,450.480010986328
49,wc2.1_10m_bio_3,-0.0104353333333333,21.8931694030762
49,population_density,-0.041812,7.7243872510735e-05
49,travel_time_to_cities_12,-0.020272,397.899719238281
49,GNI,-0.0312533333333333,2.44698047637939
49,FFI2020,0.01017,0.237708806991577
49,timberImport,-0.0333013333333333,4061534.5
